Feature,ANOVA F-value,ANOVA p-value,Mutual Information
EXOSC2,13.188746364573559,5.8195479236165614e-06,0.2154307336564396
TIPRL,13.114623769038236,6.1924614212974485e-06,0.14705301077474298
NAXD,13.113294941768274,6.199363613936389e-06,0.09141880351011777
ALDH1A1,13.075662655489246,6.398108336837701e-06,0.07407160836914883
CLPP,13.068916194942094,6.4344155896055975e-06,0.13325950938165199
TPM3.1,13.047014379792467,6.5537314868413965e-06,0.13979121642769154
BCAP29,13.043305453623185,6.574158016266215e-06,0.27061228249269265
CPNE3,13.041603845684289,6.583551053399216e-06,0.17495917806104577
MTAP,12.958433493506561,7.059655735409336e-06,0.11753522101110736
PLEKHA5,12.947965245472478,7.122006710588056e-06,0.06315949266049992
DNAJB11,12.943023348892341,7.151635511327729e-06,0.11498020604255887
UBL5,12.923909155897897,7.2674156575782825e-06,0.2683567774061766
H1-2,12.919221683518225,7.2960982880515225e-06,0.1885657569751289
FUBP3,12.853583234681494,7.710021672541224e-06,0.2711987409104113
HYI,12.842476037230577,7.782386870158323e-06,0.14262994862648637
ARL1,12.841038331849665,7.791803998957817e-06,0.08388454671443646
NECAP2,12.837738255443016,7.813463619092674e-06,0.19683598289630377
CBR1,12.798320515997183,8.076949756861052e-06,0.06263785682764844
SAR1B,12.766781436371044,8.29425261800847e-06,0.13117987639805517
HBB,12.762628248443372,8.32330660129902e-06,0.08813371516413948
NDUFV2,12.759283545746747,8.3467798149074e-06,0.11635415613427069
ERBIN,12.728220566306891,8.56801545112178e-06,0.19251894037904327
CALM3,12.670213602507802,8.997212862909638e-06,0.1462451915891516
CRADD,12.668137520876577,9.012972049056908e-06,0.17444123983526572
CAPZA2,12.594252428091549,9.592442838055914e-06,0.09637797851351348
UPF1,12.576263429545973,9.73916303403448e-06,0.13414303958524854
CD34,12.575936909492237,9.741847105048173e-06,0.03081391240932496
PDLIM5,12.574757909052733,9.751545013508132e-06,0.24679377273900704
SYNPO,12.566369082148299,9.820831013012085e-06,0.1818775138082871
TNPO2,12.564431148347149,9.836907929392412e-06,0.08213011286766081
ERMP1,12.524876104164756,1.017095246555604e-05,0.16477891358969976
COPZ1,12.514912608059268,1.0256894873546683e-05,0.21114767267250012
RABGAP1,12.49807693210089,1.040379291835668e-05,0.12053892196082217
RAB2A,12.489795945517765,1.0476829341768313e-05,0.2141186060282565
RPS27L,12.480892872687527,1.0555932951598596e-05,0.18085216109466962
DHRS11,12.47422072835912,1.0615611872847402e-05,0.1652807957533371
SNTB2,12.470729716999818,1.0646973499084783e-05,0.13757688494472364
ADD3,12.447253054135258,1.086033324288819e-05,0.08843066924715126
IGKC,12.421471565995876,1.1099642747538e-05,0.11143165036898939
GIMAP1,12.410559439441021,1.1202536732274974e-05,0.2251604287508584
DNAJC3,12.40920473037613,1.1215378082646884e-05,0.21239193416464874
SUB1,12.385462515265603,1.1442872260832678e-05,0.13209101295440195
CLIC2,12.360680299140656,1.1685329103602791e-05,0.10225796682839339
HAGH,12.345735906378986,1.1834050703071513e-05,0.19991718074769382
S100A13,12.33517006138758,1.1940356188118416e-05,0.11089745522465755
STX8,12.322115949725218,1.207303601783203e-05,0.18947163482230223
SPARC,12.28783798928185,1.2428598561437718e-05,0.16940253636606295
FMOD,12.277891758175496,1.2533745686202737e-05,0.16127470929181653
EIF4H,12.270509233874593,1.2612373712030184e-05,0.08723082928785586
TMEM109,12.251405485306055,1.2818170862229594e-05,0.24928765022216304
BRK1,12.249322659511265,1.2840813353039051e-05,0.13525876665498604
HBA1,12.246513401627135,1.2871417219659331e-05,0.09007218908861025
IGLV4-69,12.245437666736334,1.288315579076169e-05,0.2210078483636997
DPP7,12.242255274310722,1.29179461491296e-05,0.19327268547756105
KCTD12,12.206126296045843,1.3319662557492715e-05,0.10888886231208694
EDC4,12.134065667363695,1.4159176263336102e-05,0.18332991474842308
ENO1,12.127303007334033,1.4240667776863981e-05,0.10027736276913823
MECR,12.062618382084006,1.5044591338807179e-05,0.21705398466887438
COPS5,12.046472185006037,1.5252348079605489e-05,0.12462574764068335
LLGL2,12.011682395448256,1.5709946408375654e-05,0.13527163000123665
RSU1,12.002640091886567,1.5831146721566247e-05,0.13693054197689136
RBBP9,11.990708037659719,1.5992533847880712e-05,0.1426301476552232
IGHV6-1,11.948898566423816,1.6571319322097953e-05,0.19166948102336612
APOBEC3C,11.948027735934621,1.6583597964525884e-05,0.15307917067023902
ISOC1,11.943901922572866,1.664189721395423e-05,0.06496952114021703
TBCA,11.936813354686082,1.674254730497388e-05,0.10123033472060072
PPM1A,11.90733926903752,1.7167715631276396e-05,0.18111241235819886
AP1S3,11.9010459090376,1.725990863007328e-05,0.10991134235686961
CRKL,11.89224386419487,1.73896953318355e-05,0.1369313367741909
U2SURP,11.855346462321243,1.7944616535716143e-05,0.11609234965726878
SORBS2,11.825018798939956,1.8414166207141132e-05,0.1803378653427925
NAGLU,11.823326849911883,1.844072613170159e-05,0.25343542522856355
SERPINC1,11.808677336810149,1.867232324405098e-05,0.1551025099973451
EIF2B1,11.802916369792682,1.8764206118969263e-05,0.290593057406882
PLEC,11.802292493550347,1.8774183945106346e-05,0.05876994125073676
GPC6,11.795048033964123,1.889044159287495e-05,0.023403502715496405
IGLV1-51,11.788606579669874,1.899442621585278e-05,0.07634261149859878
CAB39,11.786529236636726,1.90280845475397e-05,0.22100941169734645
DYNLT1,11.780835038279903,1.9120655937475586e-05,0.15711173963920877
PPIE,11.758444828371498,1.9489110075876964e-05,0.17736601964212606
VPS51,11.724466956454092,2.0062064317567523e-05,0.26578224574207954
F9,11.71804310608664,2.017229340011102e-05,0.08947674788751825
CCT4,11.705984881749478,2.0380867016525433e-05,0.1749437818904982
PAWR,11.659420260637445,2.120705917505447e-05,0.14636756028759934
SURF4,11.623250438349006,2.1872210690444722e-05,0.22120458631933215
C20orf27,11.618503090098269,2.1961070717604555e-05,0.13518394148697443
UBE2D3,11.60809285837309,2.215721219376148e-05,0.12320555141773148
RAB4A,11.603372063228687,2.2246742649090807e-05,0.12757631989303353
CDA,11.596085532523155,2.2385653743162838e-05,0.15401128378060736
IGHV3-9,11.567026086907296,2.2948457010116902e-05,0.1000749796668865
CUL4A,11.560923531049648,2.306845963350321e-05,0.2150594164281736
NANS,11.52995819373804,2.3687257501353684e-05,0.13732924441103078
SUN2,11.529201222787444,2.370259359571555e-05,0.23562280803490587
ITGAL,11.516114078056566,2.3969335428575097e-05,0.13232023520166902
AKR1B1,11.505868147485845,2.4180292123406552e-05,0.11418065688291712
PLVAP,11.494012657580932,2.442674109631237e-05,0.12878029289047976
PEBP1,11.493849615367639,2.4430148085971242e-05,0.15072989364376688
SF3B6,11.483809860916946,2.464087419173893e-05,0.1190296423857562
GAPDH,11.481364499633257,2.4692479031196888e-05,0.15660845601784779
CFHR2,11.443142064579778,2.551349783673911e-05,0.13789823074617846
RHOG,11.40682767298155,2.6319190311969393e-05,0.10541975278375659
UFM1,11.370114963307104,2.715997886616446e-05,0.18261782106519764
HSPA1A,11.347967561139397,2.7680324741321e-05,0.21095582587704098
HCFC1,11.347669224874672,2.7687402677952673e-05,0.14049701422749084
IDH3A,11.338936947735963,2.789538885835025e-05,0.2502811239952596
TPI1,11.328663603349385,2.8142111185077888e-05,0.13719081926640353
SLC4A1,11.323748473503963,2.8260933808566138e-05,0.09439294387583419
NCF4,11.292307621549623,2.903315117576721e-05,0.1721581507541512
GOLGA2,11.282379475153036,2.928141741515727e-05,0.0778186713822171
PRMT1,11.273601578750254,2.950271403946054e-05,0.13632961726290005
LRRC57,11.252891876037454,3.0031569059139743e-05,0.0
HSDL2,11.243353457023696,3.0278373415529753e-05,0.11258700636383745
SYNJ2BP,11.237167828107742,3.043952426184046e-05,0.13028710512841046
TSN,11.209873802110069,3.116105916781056e-05,0.1700650924175786
CMBL,11.207596769522953,3.122203276844367e-05,0.0869730936356019
IGKV2D-40,11.16515147236425,3.238104522564358e-05,0.20431060931864642
PGRMC1,11.137044666829285,3.317246761814778e-05,0.05463340105258041
SWAP70,11.133543369328796,3.327242133836942e-05,0.11969874768276978
BSG,11.119095079212908,3.368812882077087e-05,0.18993224641792517
BABAM2,11.09273799207857,3.446010409119277e-05,0.125637951260114
KLC1,11.05084383055181,3.572427070591806e-05,0.13842260894933744
CD74,11.05080075572818,3.572559442992882e-05,0.14033416789326614
CYB5R1,11.010629335716683,3.698202027446753e-05,0.08932021665485279
PDCD10,11.007602821951227,3.707847660662205e-05,0.12668865542636287
GNB1,11.003914344554778,3.719637522765305e-05,0.10593740361357029
SMAP2,10.980315212846792,3.795975505265752e-05,0.08297951017819716
DAG1,10.943290244214417,3.91896049387842e-05,0.15226306174322835
FN3K,10.928306089512363,3.9698752945199074e-05,0.0
GNB4,10.915048415889336,4.015483147494852e-05,0.1419745927707463
ATP5F1B,10.902326330431737,4.0597484097979826e-05,0.16696406318563572
RAB6A,10.900570621369267,4.065895990257318e-05,0.18393620222880913
RPS4X,10.895320341269834,4.084336160857908e-05,0.15627685536578872
GLRX3,10.891338948254013,4.098376271962876e-05,0.06388814740102577
RAP2B,10.882731322188244,4.1288981086637646e-05,0.1960708257769166
RCN1,10.869516353575905,4.176206688746219e-05,0.1817430226805692
GLRX5,10.866051570408347,4.188701110892536e-05,0.1331972254653493
NDUFB1,10.854579574626975,4.230341863541504e-05,0.10216334284474327
CPVL,10.844519714931527,4.2672024583164376e-05,0.06627586789342432
ETHE1,10.830105349381498,4.3205873604730044e-05,0.1446579310165832
GALE,10.82207453359107,4.350623673105975e-05,0.10910641870893611
RP2,10.786954764170144,4.484485944052294e-05,0.16261318069363173
GLRX,10.779303847204389,4.514198267357445e-05,0.1616428157011991
SPTB,10.75901807210807,4.593948735047945e-05,0.07216607172122003
TNPO3,10.745157019680462,4.6492621826810856e-05,0.0784211032626041
RPL15,10.733424069326444,4.696611184718584e-05,0.20174550733420826
DYNC1LI1,10.722967940104297,4.739219734980999e-05,0.10462171750506122
ECH1,10.71647848346939,4.765861216755463e-05,0.19135741579712695
NAGA,10.7072165114896,4.804148303913753e-05,0.13317647396278076
RHOA,10.66452689220043,4.984693740644972e-05,0.1467939377901437
HEXA,10.652297123029802,5.0376745165608065e-05,0.20451874867380182
NRBP1,10.63107776776912,5.130958844092286e-05,0.1303818588862533
EVL,10.61358878376182,5.2091602991233584e-05,0.07908068450260042
ADIPOQ,10.591760990040614,5.3084618646498045e-05,0.18702951398704837
CPOX,10.580512742114776,5.360381516184146e-05,0.13792302028781367
MYO1C,10.56736577096004,5.42171883468234e-05,0.1733844834290852
PDE6D,10.560758342707668,5.452814287106035e-05,0.12888650037847538
C8A,10.522240841658117,5.637719884968932e-05,0.057380220298873574
GSR,10.502493599098157,5.734972212256021e-05,0.12840266976681436
TIMM13,10.44661765607077,6.0194788864378504e-05,0.08091999602321787
APEX1,10.42836121582669,6.115507701355857e-05,0.1741410057046009
SLC3A2,10.39791479201736,6.279127134670357e-05,0.1678876735927446
VILL,10.393244921047986,6.304613116713376e-05,0.24130678761623892
EMILIN1,10.375536904529087,6.402212659667427e-05,0.0967343809604988
MT-CO2,10.360644307300214,6.48548087443769e-05,0.1766170052771625
PFDN1,10.360580390845474,6.48584060554684e-05,0.21418866755694954
WDR82,10.358927093803716,6.495152640397866e-05,0.10775044776872322
PFN1,10.342020702889075,6.591158479380782e-05,0.14935528685881194
SFXN1,10.313289971689631,6.757626065843715e-05,0.11749070309349263
ATP5PD,10.304396617912829,6.810014552158482e-05,0.08988493311044143
RAP1B,10.303741742093365,6.813888511637679e-05,0.18529146401566554
CYGB,10.294158130483732,6.87083746979258e-05,0.15073268187209954
LACTB,10.276537320839076,6.976809633720869e-05,0.1846526353796547
MPZL2,10.265048650576045,7.046794637676309e-05,0.1700025215385712
HSPA12A,10.260850736051177,7.072544219246497e-05,0.13231322206340912
IPO5,10.254065795622806,7.114364383175094e-05,0.17284635318803065
GSTO1,10.218451572128984,7.338030121220907e-05,0.09491532044774575
CTSZ,10.191692380501555,7.510768450417059e-05,0.06904218664809081
NID2,10.091249625208249,8.196807445156308e-05,0.09420299282661349
VDAC1,10.072165703697415,8.334175554443846e-05,0.1317582859049793
HSPD1,10.063890521976663,8.394465101224029e-05,0.14198859148730514
AIFM1,10.047466681538468,8.515436528371618e-05,0.28053690643089446
PGM3,10.006018913768969,8.828650276283285e-05,0.24992071545764083
YWHAE,9.998765239325161,8.884655330802357e-05,0.10619043895102442
ITIH1,9.985216685157486,8.990230085118428e-05,0.1394584684826785
RPS11,9.981917601479717,9.01612978773252e-05,0.1222010747262059
NUDT16,9.97823445199888,9.045134086650018e-05,0.0903662035917947
PYM1,9.977947275382027,9.047399538207055e-05,0.12510606113164835
TNS1,9.973612188109328,9.081667792466834e-05,0.16108536432338494
RDH11,9.967472460940941,9.130426961833691e-05,0.11165559200941577
CRYZ,9.963421913726535,9.162740081590878e-05,0.12979439866495457
SOD2,9.955878010007634,9.223231000179896e-05,0.17927449530317685
AMBP,9.952716120523823,9.248705031834985e-05,0.028229863323371296
PDGFRB,9.951532150995089,9.258262144473624e-05,0.19358191443462158
AKR7A2,9.935497980599202,9.388682695216239e-05,0.1550974151782809
NIT1,9.922018645483654,9.499763973760177e-05,0.12337362288577314
ATP5PB,9.92060105434368,9.511523372954177e-05,0.15337883374995864
ITIH3,9.897518166457322,9.705095754328333e-05,0.10175885695412035
ATP6V1G1,9.892024939667968,9.751747692443376e-05,0.08016079093031458
DCTPP1,9.86366093758265,9.996278745764567e-05,0.12197841308124402
NAPA,9.861750764604786,0.00010012968608864494,0.12133636084508037
PRDX6,9.848415322634917,0.0001013027559251191,0.11167948095632818
STX4,9.84624102291584,0.00010149533910609843,0.017084131845694017
NDUFB3,9.843650017340961,0.00010172531616067065,0.140152195395419
IDH3G,9.835799914230485,0.00010242532258682492,0.14046269569453163
NDUFA3,9.80653492030861,0.00010507828814694432,0.18513137995216855
NT5DC1,9.803233129865825,0.00010538195075743251,0.24141365674123483
TNC,9.74827541723057,0.00011056917811867933,0.1331385090144832
ANP32E,9.723940007756244,0.00011294815152751161,0.11742461549510019
SBSPON,9.721897032975479,0.00011315021608016206,0.1272108914197232
ZYX,9.719246456451542,0.0001134129234987702,0.09513794984715873
KLKB1,9.704171210081345,0.00011491889591600452,0.051319895304923646
SERPINA7,9.70388763965851,0.00011494741736830618,0.05860960487992539
SPR,9.683552160408752,0.00011701159564729404,0.1755948931491833
ITGB6,9.672711302218847,0.00011812734103444919,0.14788072870620117
UBE2V1,9.659468626045513,0.00011950494318869984,0.13073871490277722
PSMD4,9.657511699712543,0.00011970989533033963,0.18952496204438019
GNS,9.651592013126209,0.00012033204786497065,0.11765153188879274
ITGA3,9.623296196987718,0.0001233515404673296,0.17821153735960293
NUP205,9.621984774901993,0.0001234933342096515,0.22107122312626282
EXOC5,9.566372837868109,0.0001296609476422151,0.14738769926387074
NID1,9.5500641154572,0.0001315282681922713,0.13286644666237857
PDHB,9.532456205886664,0.00013357499704190362,0.31342596956432245
PMPCB,9.501975609702406,0.00013719474618005618,0.1553859012129961
BST2,9.499393832614661,0.00013750588312888258,0.08296182817814302
VAPA,9.499145702481924,0.00013753582365083728,0.02894067380186227
HGS,9.49853928883288,0.00013760902415013807,0.18183316576106234
SCRN2,9.494276845726679,0.0001381246625596462,0.11116498501532845
XPO4,9.493175527338655,0.00013825821024231,0.2257550659329608
CLPTM1L,9.485004900500323,0.00013925309448043177,0.24421232603147636
PSMB1,9.464588826682562,0.00014177090176158567,0.06300158359316854
APOH,9.443405221247259,0.0001444322200155003,0.11545293945322666
RBM8A,9.434367836620387,0.000145582970192234,0.18400146626427527
DYNLL2,9.42288738651125,0.00014705822846861294,0.05532061559599977
HTRA1,9.416979707663577,0.00014782327801757974,0.12437166068897909
CCND1,9.416979707663577,0.00014782327801757974,0.12437166068897909
MKI67,9.416979707663577,0.00014782327801757974,0.12437166068897909
SIGMAR1,9.400619183671415,0.000149963127311474,0.03167878276622682
CREG1,9.395190342754976,0.00015068010797246106,0.1607754042635492
TIGAR,9.386394436947278,0.00015184916429531722,0.12595278246682273
LHPP,9.376490314301323,0.00015317653367477325,0.16778275199832748
CCAR1,9.368570752686303,0.00015424639567322067,0.041589411164806966
DYNLL1,9.368083274313841,0.0001543124968397845,0.101534885292069
VAPB,9.365598053602737,0.00015464993525389712,0.09634993453423446
FKBP1A,9.361330403299338,0.00015523113628206894,0.040792839250638036
CNRIP1,9.346486166021506,0.00015727005569296244,0.04602046846407548
SUMO1,9.345001095378837,0.0001574755260574778,0.13679855679371755
ARFGEF1,9.336516488199662,0.00015865466828671467,0.1500023824764336
TNFAIP2,9.31237376628897,0.00016205913964716505,0.16700345772559633
VCAM1,9.280086623206472,0.00016672827229801483,0.19990136476846598
IGHV5-51,9.275331859919149,0.0001674273117189699,0.09732145144553073
DDX19B,9.270783469401715,0.00016809879360422635,0.08291379015997502
BZW2,9.266938325211681,0.0001686685859890107,0.1716107811938714
TOM1L2,9.253211417645646,0.00017071874167639452,0.058627508170215226
CD47,9.23178414643125,0.0001739696389298188,0.1493733752290738
SRP9,9.220643012464043,0.00017568469770729638,0.14758707554136086
PRKACA,9.192328047796897,0.00018012110780013537,0.07580985514788874
CASP5,9.178057293107193,0.00018239997709535805,0.12206149549041267
SSPN,9.175888746304716,0.0001827488198584742,0.19578750483293894
PPA2,9.144449180324322,0.00018788307327444203,0.10373457785092688
RAB5C,9.137909653166682,0.00018896927130083964,0.1250265856177235
OGA,9.130704865024333,0.0001901733467277679,0.15235278197198854
U2AF2,9.128985072910885,0.00019046191019092817,0.2922608070276691
RHOB,9.12304656163288,0.00019146175173804887,0.17195606973471822
NDUFB4,9.094752053720711,0.00019629921997390176,0.10697817254209196
ARL8A,9.068260205412994,0.00020094089056697635,0.07777669651333263
CISD1,9.042690957548519,0.00020552653833911017,0.08310557881354086
NDUFA7,9.033233556512474,0.00020724942940351034,0.13931350359528394
NAP1L4,9.01176919347619,0.00021121425496632303,0.043450642626417846
CD59,9.007840275064561,0.00021194828306134164,0.14434149455659506
QDPR,8.99710662447129,0.00021396684233903512,0.14281898874024668
RALB,8.993629937140804,0.00021462483848090698,0.13129682016048605
FGF2,8.986980141277527,0.0002158891006995023,0.09494993839912547
CLNS1A,8.984675856898455,0.00021632895309471606,0.14486841035705922
ARHGAP1,8.940712338369911,0.0002248973163366156,0.1485276832157132
EZR,8.934927408260814,0.00022605013805926475,0.12387326253723518
DDT,8.91220758334733,0.00023063607187457367,0.2176084594572103
NDUFS6,8.910819348291778,0.00023091932476170681,0.10699496860521829
PCCA,8.89854330356683,0.0002334395192670869,0.11877608198449519
STAT5B,8.892579787607875,0.0002346738457997818,0.08740850450878801
POLR2B,8.860642210236293,0.00024139788404124442,0.04163423652605003
C1R,8.858056978290188,0.0002419506508315434,0.09475938669427642
TSPO,8.855553942357403,0.00024248706648622725,0.1110931654115479
IDI1,8.848795488339679,0.00024394147992560768,0.16694746023207907
RPS17,8.829519475313546,0.00024813847713965305,0.17170230939090558
CD81,8.827579495264033,0.00024856490990011494,0.09254753129092519
C1S,8.820907991458293,0.0002500370769883674,0.07618365476454692
CSTB,8.819589147246253,0.00025032914543576194,0.07496217674461758
GPS1,8.817950745819784,0.0002506924645676105,0.14108168521700448
RPL13A,8.799852512684492,0.0002547415667026759,0.16206638941689655
TRA2B,8.798160628740233,0.0002551234661511467,0.22576164433429158
FBLN5,8.784310731148093,0.00025827165019831887,0.15385559290257556
FBLN1.1,8.77823500864499,0.00025966511895372514,0.13319911871039936
PGRMC2,8.77410447348246,0.0002606168123550625,0.17133829896203134
RELCH,8.761364316034033,0.0002635745540546165,0.1839430554316548
ATP2B4,8.752020093295167,0.0002657655327428128,0.0637530189731148
COX5A,8.735455590583681,0.0002696950033571368,0.08386439126726031
RAC2,8.7152531788806,0.0002745673697900536,0.13240525963762373
SDHB,8.714837286195024,0.0002746686066406227,0.24468473288443926
CYFIP2,8.708465450440652,0.0002762243868843511,0.1914539515559397
RAB2B,8.687920421692937,0.000281301933372859,0.16663136458742378
SDR39U1,8.682282666991826,0.0002827117506628041,0.11229140781600777
MAP2K2,8.679353089765538,0.00028344717033382234,0.1712836270371494
SEPTIN2,8.67640767601313,0.0002841885225280964,0.08798536357451603
FGB,8.65888565956287,0.0002886396134987859,0.0779895240663584
HLA-DPA1,8.641997491699192,0.00029299663937297276,0.10436854176883692
ACO2,8.639840842679021,0.0002935578241689711,0.18328733848790657
TPPP3,8.628960615667943,0.00029640565945682597,0.13879647499384973
SEC31A,8.615186227945042,0.00030005127616805085,0.03753015788252623
S100A7,8.60903410462133,0.0003016942032274168,0.09821078028649532
SF3A1,8.589037376746893,0.00030709766384805,0.11595828547575437
MIX23,8.575958412868646,0.00031068484623672916,0.011497984755931334
TMX2,8.573594153057126,0.00031133781804314713,0.24065118482860992
UBE2O,8.572966193550782,0.00031151148463294,0.24709231116961683
CNOT1,8.568238962022777,0.00031282199273678917,0.1349712700787662
AOC3,8.565607084003478,0.0003135540388056048,0.09650070707802216
MPST,8.553497275933758,0.0003169447975934055,0.17578941941565152
KDSR,8.549168529583438,0.00031816585803765094,0.11115806798775685
IGHV1-3,8.500018819662325,0.00033236953419799655,0.14550940031067405
RAVER1,8.485306640525627,0.00033674506209193885,0.12194891654401019
DPT,8.472011916256525,0.00034074928833686507,0.10997164572679696
DAD1,8.463753303291638,0.00034326098761375544,0.1803868355493683
BLMH,8.435493384010039,0.00035199871887620554,0.2157058805124643
APOC3,8.425930001892795,0.000355006474217474,0.09673350707259054
PGLYRP2,8.413617884529284,0.0003589171637040207,0.12489310914161367
CAPZA1,8.391522240951549,0.00036604535200623195,0.11324458211419208
NDUFA9,8.391486136584287,0.0003660571162892702,0.23467895728452604
CUL2,8.384907034461152,0.0003682072749799484,0.1383595226395542
TF,8.382865978848226,0.00036887692669666555,0.08753963283690491
PPT1,8.349622579995247,0.0003799594365601712,0.23152415599161946
SERPINA1,8.3466537744301,0.0003809654499401159,0.1020135808221092
ARL8B,8.335538846927323,0.00038475593148489483,0.2050467108032863
GALM,8.330754890673127,0.0003863991450623842,0.08826229209361625
MCEE,8.326262620228635,0.0003879486519853427,0.06913801056755076
JAGN1,8.32065906708589,0.00038989031183160686,0.0583402307462868
INPP4A,8.296754213464478,0.00039828485841584453,0.1821461883793687
POF1B,8.296601430065152,0.0003983390963099233,0.1277983269943277
SRP14,8.292248147508785,0.0003998876586961182,0.10877036381782834
SCO1,8.285968751614664,0.0004021321514323519,0.13194972205530586
EXOC4,8.238421850748505,0.00041954738367144595,0.12422514954049824
SGSH,8.237872463063656,0.00041975302146159534,0.23587117352299858
NIPSNAP3A,8.237864963911587,0.0004197558291286737,0.13558506278365723
TRIP10,8.232253900831926,0.00042186195013588587,0.09343137800465118
PRXL2B,8.209396454782736,0.0004305529341794384,0.05310560121364971
C11orf54,8.196381837613139,0.00043558237544546227,0.1612289605286812
ITGB4,8.19423146668387,0.00043641909739373447,0.14544773353529505
C2,8.182007745310782,0.00044120650140929893,0.31863867999582207
SYK,8.176483891932376,0.00044338735962697875,0.13621758702291498
DYNC2H1,8.174999857498802,0.00044397512934168113,0.1130374039552664
FTO,8.113813975851063,0.0004689095945105241,0.15067781974163896
STIM1,8.108077668674436,0.0004713189266188902,0.15129987530886146
SLC25A4,8.10311967986665,0.0004734114727096374,0.293968554290283
ILVBL,8.090617862258895,0.00047872988748033245,0.22464052849607064
EHD2,8.088269468529418,0.00047973566464172085,0.11157030867671791
GGACT,8.083174854958989,0.0004819249788249274,0.1988872606721297
PAXX,8.073644884108306,0.00048604756246004157,0.062083591561002516
ARL6IP5,8.07195459161274,0.00048678249635740386,0.09878292674107714
NUTF2,8.071693574007027,0.00048689608646316444,0.12428257660556019
BOLA2,8.058794349708895,0.0004925432318886206,0.14261690799303484
ATP6V0D1,8.057775174112832,0.0004929922394305733,0.18136735634609713
PKP3,8.047107011039408,0.0004977172024549205,0.1752780585629865
ALDH2,8.041847576205527,0.0005000635082860771,0.08184992848394668
YWHAB,8.041510807353033,0.0005002141272622244,0.15757305323836568
SLC25A6,8.012776430510227,0.0005132365182584003,0.17186000267296775
FLNA,8.0091983631558,0.0005148820030271972,0.03222198908393703
PRKAA1,8.008896300917524,0.0005150211604744902,0.25974078971277526
LZIC,8.002976271957264,0.0005177561830916859,0.1541033279912989
AZGP1,7.998929834041897,0.0005196340917230762,0.0
TOR1AIP1,7.992283934571518,0.0005227333928428961,0.13458656009841197
ANXA4,7.970858282261809,0.0005328535064683124,0.12519411908490619
ATP5MG,7.967501688373325,0.0005344568651252014,0.12868890182629156
APOC2,7.9552620509599,0.000540345012690286,0.2187825883011123
HDHD5,7.946975028042394,0.0005443689994331801,0.20243527514537907
ARMC1,7.946318573761135,0.0005446890553183558,0.06434122448260737
PPP1CA,7.943998331521432,0.000545821826001141,0.1395196532532308
GNAO1,7.943751612418654,0.00054594241780904,0.08932840649037899
PPP2R5D,7.937220121772037,0.0005491447420581748,0.17256871639841176
ATP5PO,7.932844098977826,0.0005513009188059065,0.06731116552923777
DPYSL2,7.910865944915659,0.0005622607425352256,0.15405189552486753
ARPC3,7.909180745763919,0.0005631101706423127,0.20847943411533754
GBP4,7.902210493771683,0.000566637394593624,0.09987920926242322
CTSL,7.896248845075941,0.0005696720088795034,0.0625164955838926
FKBP2,7.892992468297118,0.0005713365370931048,0.12326898694690192
TPP2,7.875766485635564,0.0005802242245195125,0.09122299610432738
MBOAT7,7.862651677567599,0.0005870847300255421,0.07645085972291943
RTCA,7.847445427372359,0.0005951424239208266,0.09196215552398757
BDH2,7.825024654372755,0.0006072282540976608,0.1638718136419397
NDUFA10,7.82231671534377,0.0006087047165771036,0.22604914510608198
VPS4A,7.820061397856215,0.0006099371741235204,0.09814436887932465
OSBP,7.790814181812522,0.0006261510806626732,0.04522587827765312
NSFL1C,7.786819750414873,0.0006283991844519951,0.16100400807095872
IRF6,7.7360255459787455,0.000657711360435164,0.2513065744144847
TACSTD2,7.733259460171893,0.0006593468762240887,0.21062073593538222
P4HA2,7.727334363540282,0.0006628641359629403,0.08689903657205789
DDX18,7.719528137797974,0.0006675271567776577,0.2007068173518236
CORO7,7.702893859261053,0.0006775749309173329,0.059696019433807646
PSMB2,7.697647992369681,0.000680775371214735,0.06522699462580994
RPS3A,7.697021402982342,0.0006811586699862138,0.08884642705415291
SH3GLB1,7.692272947614481,0.0006840705335329745,0.10653251053139678
ARG1,7.677198276874249,0.0006933986445577277,0.12616683921112548
AHNAK,7.667997632114843,0.0006991552714361619,0.17406922805974734
COX6B1,7.667942118466783,0.0006991901518049274,0.11293263756064453
RPA3,7.654795849357815,0.0007075001452474715,0.16011203558048015
UBE4A,7.641995524648622,0.0007156877644684355,0.060832867527615964
RDX,7.63396966902982,0.0007208704118046526,0.226551738030079
HNRNPD,7.627581894560565,0.0007250224837138893,0.17492793658674577
MARS1,7.62561110066138,0.0007263083976204683,0.08461926213270132
PRDX2,7.616391210087404,0.0007323550482135134,0.11859983223085768
SH3BGRL3,7.613959233083229,0.0007339585006899457,0.1926770624849472
ADI1,7.60951922578062,0.0007368950834157969,0.18939678105803637
GNPNAT1,7.602622315987862,0.0007414803028590272,0.15951791392078052
PUF60,7.5875013499761765,0.0007516346399231509,0.16791758497224407
NT5C,7.58618809887628,0.0007525231734653489,0.04754342163998415
SRM,7.5738539258732045,0.0007609205526826611,0.15340947421322548
GTF2I,7.55277266128276,0.0007754939213348926,0.12489785895689476
GPI,7.549388175158118,0.000777859846562385,0.13495745725473074
LCP2,7.549314977746376,0.0007779110960533564,0.14212876998757284
PDCD4,7.5366336583173545,0.0007868418958715265,0.1316322218488044
NDUFA13,7.534228064409779,0.0007885477360316098,0.12435362415577011
VPS4B,7.523563817280123,0.0007961552106384823,0.09967148894846733
